,latitude,longitude,state,county,reg_mult,feedstock region
11463,33.563,-116.69,California,Riverside,1.1246252,Pacific
11464,46.884,-121.399,Washington,Yakima,1.0537984,Pacific
11465,42.516,-71.636,Massachusetts,Worcester,1.0859474,New England
11466,33.261,-90.338,Mississippi,Humphreys,0.96470517,East South Central
11467,32.094,-87.353,Alabama,Wilcox,0.95283633,East South Central
11468,42.061,-121.231,Oregon,Klamath,1.1093689,Pacific
11469,35.76,-107.248,NewMexico,Sandoval,1.0385786,Mountain
11470,43.084,-94.859,Iowa,Palo Alto,1.0556018,West North Central
11471,44.68,-84.291,Michigan,Oscoda,1.0123426,East North Central
11472,40.591,-100.112,Nebraska,Frontier,1.0320517,West North Central
11473,45.776,-89.45,Wisconsin,Oneida,1.0243434,East North Central
11474,40.753,-114.153,Nevada,Elko,1.0670482,Mountain
11475,43.122,-107.538,Wyoming,Fremont,1.0395563,Mountain
11476,31.825,-109.725,Arizona,Cochise,1.0188681,Mountain
11477,39.704,-120.293,California,Sierra,1.1274087,Pacific
11478,44.653,-68.334,Maine,Hancock,1.0818077,New England
11479,45.099,-119.975,Oregon,Gilliam,1.0727005,Pacific
11480,43.381,-96.366,Iowa,Lyon,1.0525959,West North Central
11481,46.17,-116.837,Idaho,Nez Perce,1.0625492,Mountain
11482,32.397,-95.284,Texas,Smith,0.96365625,West South Central
11483,34.471,-112.649,Arizona,Yavapai,1.0046906,Mountain
11484,45.335,-68.169,Maine,Penobscot,1.0784229,New England
11485,38.667,-98.868,Kansas,Barton,1.0290155,West North Central
11486,44.722,-98.694,SouthDakota,Spink,1.0455161,West North Central
11487,30.201,-94.433,Texas,Hardin,0.9420893,West South Central
11488,42.249,-102.751,Nebraska,Box Butte,1.0292664,West North Central
11489,33.756,-93.309,Arkansas,Nevada,0.97172886,West South Central
11490,42.754,-71.849,NewHampshire,Hillsborough,1.0840067,New England
11491,48.475,-103.502,NorthDakota,Williams,1.046356,West North Central
11492,41.261,-78.717,Pennsylvania,Elk,1.0281087,Middle Atlantic
11493,43.101,-88.679,Wisconsin,Jefferson,1.0484442,East North Central
11494,34.317,-92.101,Arkansas,Jefferson,0.9710357,West South Central
11495,36.536,-97.146,Oklahoma,Noble,1.0257413,West South Central
11496,37.089,-113.995,Utah,Washington,1.0860314,Mountain
11497,46.357,-123.811,Washington,Pacific,1.0744253,Pacific
11498,47.883,-105.391,Montana,McCone,1.0472925,Mountain
11499,41.81,-110.123,Wyoming,Lincoln,1.0534611,Mountain
11500,41.803,-76.763,Pennsylvania,Bradford,1.0255921,Middle Atlantic
11501,45.708,-110.59,Montana,Park,1.0662476,Mountain
11502,44.745,-88.322,Wisconsin,Shawano,0.9823244,East North Central
11503,39.38,-95.35,Kansas,Jefferson,1.0133083,West North Central
11504,35.51,-92.437,Arkansas,Van Buren,0.9743278,West South Central
11505,38.251,-85.01,Kentucky,Shelby,0.9668534,East South Central
11506,35.132,-106.476,NewMexico,Bernalillo,1.0404534,Mountain
11507,37.638,-120.528,California,Stanislaus,1.1439497,Pacific
11508,38.992,-101.142,Kansas,Logan,1.0307422,West North Central
11509,44.549,-101.465,SouthDakota,Haakon,1.0312257,West North Central
11510,35.063,-96.988,Oklahoma,Pottawatomie,1.0023041,West South Central
11511,36.481,-111.762,Arizona,Coconino,1.0520272,Mountain
11512,37.64,-89.138,Illinois,Williamson,1.0125283,East North Central
11513,46.974,-123.782,Washington,Grays Harbor,1.058242,Pacific
11514,38.896,-103.253,Colorado,Lincoln,1.0303932,Mountain
11515,45.575,-99.832,SouthDakota,Walworth,1.0414844,West North Central
11516,42.194,-79.059,NewYork,Cattaraugus,1.0263557,Middle Atlantic
11517,45.64,-122.154,Washington,Skamania,1.0890042,Pacific
11518,43.66,-88.154,Wisconsin,Sheboygan,1.0128793,East North Central
11519,43.274,-120.648,Oregon,Lake,1.0894896,Pacific
11520,44.267,-88.537,Wisconsin,Outagamie,0.98807675,East North Central
11521,43.05,-99.374,SouthDakota,Gregory,1.0391488,West North Central
11522,43.608,-72.757,Vermont,Rutland,1.0742917,New England
11523,37.374,-109.046,Utah,San Juan,1.0403923,Mountain
11524,38.3,-112.339,Utah,Piute,1.0635253,Mountain
11525,39.389,-88.812,Illinois,Shelby,1.0259734,East North Central
11526,41.992,-117.391,Nevada,Humboldt,1.0779003,Mountain
11527,29.708,-97.042,Texas,Fayette,0.9461753,West South Central
11528,41.076,-87.451,Indiana,Newton,1.0787487,East North Central
11529,40.486,-104.593,Colorado,Weld,1.0312442,Mountain
11530,38.381,-93.542,Missouri,Henry,1.0172799,West North Central
11531,38.386,-93.821,Missouri,Henry,1.0150006,West North Central
11532,35.445,-101.416,Texas,Carson,1.0219398,West South Central
11533,44.481,-91.443,Wisconsin,Trempealeau,1.0669634,East North Central
11534,40.714,-99.105,Nebraska,Buffalo,1.0369582,West North Central
11535,27.981,-98.473,Texas,Duval,0.95753115,West South Central
11536,31.985,-98.096,Texas,Erath,0.97222835,West South Central
11537,42.587,-112.116,Idaho,Bannock,1.0567437,Mountain
11538,32.978,-112.565,Arizona,Maricopa,0.9783578,Mountain
11539,45.136,-95.91,Minnesota,Chippewa,1.0638684,West North Central
11540,43.91,-85.823,Michigan,Lake,1.0065562,East North Central
11541,42.434,-77.021,NewYork,Schuyler,1.0236615,Middle Atlantic
11542,35.75,-97.133,Oklahoma,Lincoln,1.0149318,West South Central
11543,42.292,-88.178,Illinois,Lake,1.1052396,East North Central
11544,34.852,-77.076,NorthCarolina,Craven,0.9965978,South Atlantic
11545,37.695,-78.804,Virginia,Nelson,0.97629213,South Atlantic
11546,38.121,-82.504,WestVirginia,Wayne,0.9873676,South Atlantic
11547,46.066,-92.269,Wisconsin,Burnett,1.0799519,East North Central
11548,35.422,-101.95,Texas,Potter,1.0233598,West South Central
11549,33.701,-109.03,NewMexico,Catron,1.0259125,Mountain
11550,30.81,-96.179,Texas,Brazos,0.9459508,West South Central
11551,44.42,-92.833,Minnesota,Goodhue,1.0939099,West North Central
11552,37.439,-87.361,Kentucky,Hopkins,0.97990954,East South Central
11553,28.073,-98.839,Texas,La Salle,0.9594606,West South Central
11554,34.329,-111.412,Arizona,Gila,0.9923152,Mountain
11555,36.73,-97.422,Oklahoma,Kay,1.0297272,West South Central
11556,40.452,-97.071,Nebraska,Saline,1.0415883,West North Central
11557,38.054,-109.18,Utah,San Juan,1.0388618,Mountain
11558,34.566,-101.216,Texas,Briscoe,1.0186133,West South Central
11559,46.153,-108.94,Montana,Golden Valley,1.0622611,Mountain
11560,43.903,-100.337,SouthDakota,Lyman,1.034863,West North Central
11561,39.203,-114.583,Nevada,White Pine,1.0797197,Mountain
11562,31.82,-110.625,Arizona,Pima,1.0096983,Mountain
11563,38.652,-102.241,Colorado,Cheyenne,1.0312401,Mountain
11564,31.403,-109.902,Arizona,Cochise,1.0211003,Mountain
11565,33.657,-93.313,Arkansas,Nevada,0.9714492,West South Central
11566,30.189,-93.685,Louisiana,Calcasieu,0.945486,West South Central
11567,35.98,-111.783,Arizona,Coconino,1.0447775,Mountain
11568,42.402,-101.425,Nebraska,Cherry,1.031779,West North Central
11569,42.098,-90.282,Iowa,Jackson,1.0588408,West North Central
11570,43.292,-111.997,Idaho,Bingham,1.056309,Mountain
11571,40.142,-106.712,Colorado,Routt,1.0327966,Mountain
11572,31.992,-90.819,Mississippi,Claiborne,0.9642003,East South Central
11573,30.314,-100.796,Texas,Sutton,0.97857755,West South Central
11574,30.864,-84.588,Georgia,Decatur,0.9567716,South Atlantic
11575,35.489,-91.767,Arkansas,White,0.9745298,West South Central
11576,44.264,-117.582,Oregon,Malheur,1.0600157,Pacific
11577,43.006,-115.902,Idaho,Elmore,1.0552825,Mountain
11578,33.566,-98.272,Texas,Clay,0.99035186,West South Central
11579,48.242,-105.946,Montana,Valley,1.0506159,Mountain
11580,46.174,-92.738,Minnesota,Pine,1.0820473,West North Central
11581,37.342,-81.686,WestVirginia,McDowell,0.97820616,South Atlantic
11582,37.856,-89.534,Illinois,Jackson,1.0156052,East North Central
11583,32.862,-103.552,NewMexico,Lea,1.0164455,Mountain
11584,35.419,-107.732,NewMexico,McKinley,1.0389568,Mountain
11585,35.4,-92.041,Arkansas,Cleburne,0.9733126,West South Central
11586,33.332,-85.375,Alabama,Randolph,0.94964886,East South Central
11587,39.202,-88.975,Illinois,Fayette,1.0262904,East North Central
11588,30.502,-90.922,Louisiana,Livingston,0.9415295,West South Central
11589,39.842,-84.019,Ohio,Greene,0.981136,East North Central
11590,37.453,-102.682,Colorado,Baca,1.0323057,Mountain
11591,27.047,-81.275,Florida,Highlands,0.9629598,South Atlantic
11592,30.316,-102.797,Texas,Pecos,0.9977795,West South Central
11593,34.583,-114.021,Arizona,Mohave,1.0592915,Mountain
11594,41.818,-111.917,Utah,Cache,1.058373,Mountain
11595,39.724,-89.633,Illinois,Sangamon,1.0344691,East North Central
11596,42.855,-77.196,NewYork,Ontario,1.01976,Middle Atlantic
11597,37.987,-93.417,Missouri,Hickory,1.0156782,West North Central
11598,41.168,-122.23,California,Shasta,1.1170944,Pacific
11599,32.468,-82.652,Georgia,Laurens,0.94897664,South Atlantic
11600,28.362,-99.337,Texas,La Salle,0.9630899,West South Central
11601,36.914,-76.774,Virginia,Isle of Wight,1.0280733,South Atlantic
11602,45.485,-70.704,Maine,Franklin,1.075203,New England
11603,33.571,-113.366,Arizona,La Paz,1.0037193,Mountain
11604,39.215,-91.669,Missouri,Audrain,1.0325778,West North Central
11605,39.884,-104.8,Colorado,Adams,1.0274246,Mountain
11606,34.894,-112.48,Arizona,Yavapai,1.0212411,Mountain
11607,37.207,-98.394,Kansas,Barber,1.0303289,West North Central
11608,34.609,-89.567,Mississippi,Marshall,0.9645778,East South Central
11609,42.067,-89.543,Illinois,Ogle,1.0645008,East North Central
11610,43.962,-72.46,Vermont,Orange,1.0711683,New England
11611,34.641,-101.752,Texas,Swisher,1.0207738,West South Central
11612,47.2,-120.707,Washington,Kittitas,1.0529157,Pacific
11613,30.095,-84.954,Florida,Liberty,0.9566851,South Atlantic
11614,37.71,-94.536,Missouri,Vernon,1.015171,West North Central
11615,42.895,-101.318,Nebraska,Cherry,1.0308614,West North Central
11616,38.57,-114.832,Nevada,Lincoln,1.0896903,Mountain
11617,43.851,-114.005,Idaho,Custer,1.0590969,Mountain
11618,43.889,-120.589,Oregon,Crook,1.0842468,Pacific
11619,40.644,-94.613,Iowa,Taylor,1.0394757,West North Central
11620,33.485,-96.836,Texas,Grayson,0.983124,West South Central
11621,44.596,-102.706,SouthDakota,Meade,1.0235785,West North Central
11622,47.541,-106.15,Montana,McCone,1.0497212,Mountain
11623,45.824,-90.707,Wisconsin,Sawyer,1.053118,East North Central
11624,29.466,-103.587,Texas,Brewster,0.9990256,West South Central
11625,36.406,-88.173,Tennessee,Henry,0.9708356,East South Central
11626,28.205,-97.022,Texas,Aransas,0.9493643,West South Central
11627,44.233,-102.051,SouthDakota,Pennington,1.0255053,West North Central
11628,39.28,-114.75,Nevada,White Pine,1.0939909,Mountain
11629,44.737,-94.364,Minnesota,McLeod,1.0880224,West North Central
11630,38.966,-123.088,California,Mendocino,1.1477202,Pacific
11631,36.142,-97.274,Oklahoma,Payne,1.020052,West South Central
11632,32.327,-83.196,Georgia,Dodge,0.9501372,South Atlantic
11633,44.262,-101.285,SouthDakota,Haakon,1.0298102,West North Central
11634,42.584,-105.485,Wyoming,Converse,1.0330161,Mountain
11635,46.986,-97.032,NorthDakota,Cass,1.0514835,West North Central
11636,30.291,-93.807,Texas,Newton,0.9452627,West South Central
11637,35.055,-106.196,NewMexico,Santa Fe,1.0402019,Mountain
11638,47.717,-104.872,Montana,Richland,1.0472212,Mountain
11639,40.119,-113.68,Utah,Tooele,1.0667272,Mountain
11640,35.749,-112.822,Arizona,Coconino,1.057366,Mountain
11641,48.797,-102.88,NorthDakota,Burke,1.0458179,West North Central
11642,40.158,-97.21,Nebraska,Jefferson,1.038906,West North Central
11643,41.429,-95.182,Iowa,Pottawattamie,1.0481392,West North Central
11644,43.927,-87.66,Wisconsin,Manitowoc,0.99821335,East North Central
11645,41.873,-102.414,Nebraska,Garden,1.0302815,West North Central
11646,33.129,-99.944,Texas,Haskell,1.0008483,West South Central
11647,45.852,-88.967,Wisconsin,Forest,1.0175875,East North Central
11648,39.333,-113.609,Utah,Millard,1.0690236,Mountain
11649,33.456,-113.47,Arizona,La Paz,1.007531,Mountain
11650,39.279,-94.926,Kansas,Leavenworth,1.0070885,West North Central
11651,42.459,-116.943,Idaho,Owyhee,1.0654073,Mountain
11652,35.914,-113.823,Arizona,Mohave,1.0814837,Mountain
11653,36.159,-78.505,NorthCarolina,Granville,0.9865482,South Atlantic
11654,43.586,-70.254,Maine,Cumberland,1.0747236,New England
11655,35.098,-113.206,Arizona,Yavapai,1.0512851,Mountain
11656,41.17,-120.566,California,Lassen,1.116705,Pacific
11657,41.559,-80.424,Pennsylvania,Crawford,1.0175246,Middle Atlantic
11658,45.404,-110.672,Montana,Park,1.0632803,Mountain
11659,40.151,-101.523,Nebraska,Dundy,1.0308514,West North Central
11660,46.77,-102.157,NorthDakota,Stark,1.0423913,West North Central
11661,46.859,-107.482,Montana,Garfield,1.0556595,Mountain
11662,43.421,-119.771,Oregon,Harney,1.0828838,Pacific
11663,35.23,-88.305,Tennessee,Hardin,0.96175605,East South Central
11664,45.91,-90.383,Wisconsin,Price,1.0461886,East North Central
11665,32.688,-111.714,Arizona,Pinal,0.9818527,Mountain
11666,38.239,-84.872,Kentucky,Franklin,0.96732014,East South Central
11667,30.856,-99.573,Texas,Menard,0.97441626,West South Central
11668,43.17,-93.802,Iowa,Hancock,1.0543877,West North Central
11669,48.987,-100.234,NorthDakota,Bottineau,1.044838,West North Central
11670,43.835,-124.212,Oregon,Douglas,1.0926422,Pacific
11671,33.991,-89.097,Mississippi,Chickasaw,0.96173406,East South Central
11672,38.193,-105.135,Colorado,Custer,1.0301363,Mountain
11673,34.979,-91.265,Arkansas,Monroe,0.972993,West South Central
11674,30.882,-88.628,Mississippi,George,0.9490072,East South Central
11675,38.295,-81.338,WestVirginia,Kanawha,1.0009918,South Atlantic
11676,45.54,-68.724,Maine,Penobscot,1.0778655,New England
11677,47.788,-115.938,Idaho,Shoshone,1.0605556,Mountain
11678,26.736,-80.487,Florida,Palm Beach,0.9602268,South Atlantic
11679,34.664,-104.809,NewMexico,Guadalupe,1.0366402,Mountain
11680,34.762,-90.749,Arkansas,Lee,0.97070843,West South Central
11681,43.229,-84.57,Michigan,Gratiot,1.0066336,East North Central
11682,46.898,-118.753,Washington,Adams,1.0608158,Pacific
11683,37.936,-83.663,Kentucky,Menifee,0.9694331,East South Central
11684,40.084,-112.358,Utah,Tooele,1.0592561,Mountain
11685,32.175,-93.495,Louisiana,Red River,0.96291333,West South Central
11686,43.227,-75.538,NewYork,Oneida,1.0152957,Middle Atlantic
11687,47.433,-123.504,Washington,Mason,1.0467703,Pacific
11688,34.711,-107.881,NewMexico,Cibola,1.0377634,Mountain
11689,44.551,-95.757,Minnesota,Lyon,1.063154,West North Central
11690,39.946,-121.721,California,Butte,1.1234736,Pacific
11691,43.422,-102.729,SouthDakota,Oglala Lakota,1.0240209,West North Central
11692,31.402,-94.914,Texas,Angelina,0.952123,West South Central
11693,42.221,-123.614,Oregon,Josephine,1.1105283,Pacific
11694,42.937,-71.154,NewHampshire,Rockingham,1.0854986,New England
11695,46.534,-69.738,Maine,Somerset,1.0765252,New England
11696,34.513,-78.917,NorthCarolina,Robeson,0.96245974,South Atlantic
11697,45.905,-97.802,SouthDakota,Marshall,1.049157,West North Central
11698,37.68,-113.311,Utah,Iron,1.0756371,Mountain
11699,38.762,-101.97,Kansas,Wallace,1.0312781,West North Central
11700,42.76,-124.488,Oregon,Curry,1.1042275,Pacific
11701,32.702,-102.89,Texas,Gaines,1.0126194,West South Central
11702,48.145,-105.929,Montana,Valley,1.0503159,Mountain
11703,44.653,-115.51,Idaho,Valley,1.0586251,Mountain
11704,41.645,-109.788,Wyoming,Sweetwater,1.0520506,Mountain
11705,42.026,-111.82,Idaho,Franklin,1.0577456,Mountain
11706,46.661,-92.71,Minnesota,Carlton,1.0732852,West North Central
11707,39.966,-95.344,Kansas,Brown,1.0252604,West North Central
11708,35.552,-108.431,NewMexico,McKinley,1.0389526,Mountain
11709,28.752,-99.72,Texas,Zavala,0.96569616,West South Central
11710,31.882,-103.324,Texas,Winkler,1.0101843,West South Central
11711,44.826,-114.146,Idaho,Lemhi,1.0613863,Mountain
11712,40.537,-122.867,California,Trinity,1.1175363,Pacific
11713,42.942,-89.451,Wisconsin,Dane,1.05261,East North Central
11714,39.585,-83.348,Ohio,Fayette,0.9776572,East North Central
11715,47.312,-121.259,Washington,Kittitas,1.0459015,Pacific
11716,44.01,-75.425,NewYork,Lewis,1.0420446,Middle Atlantic
11717,36.098,-106.759,NewMexico,Rio Arriba,1.0381525,Mountain
11718,37.269,-110.972,Utah,Kane,1.0523882,Mountain
11719,30.406,-94.928,Texas,Liberty,0.9413816,West South Central
11720,31.472,-82.705,Georgia,Coffee,0.95302254,South Atlantic
11721,44.389,-120.003,Oregon,Crook,1.0795698,Pacific
11722,43.136,-118.416,Oregon,Harney,1.0722016,Pacific
11723,33.191,-95.536,Texas,Hopkins,0.9718976,West South Central
11724,34.166,-101.318,Texas,Floyd,1.0174525,West South Central
11725,37.045,-78.413,Virginia,Lunenburg,0.98402524,South Atlantic
11726,45.916,-96.067,Minnesota,Grant,1.0609173,West North Central
11727,36.047,-95.111,Oklahoma,Cherokee,1.0066108,West South Central
11728,46.259,-104.65,Montana,Fallon,1.0395925,Mountain
11729,31.999,-95.033,Texas,Cherokee,0.95920986,West South Central
11730,30.294,-98.049,Texas,Travis,0.9583841,West South Central
11731,47.379,-96.554,Minnesota,Norman,1.0570781,West North Central
11732,36.783,-99.745,Oklahoma,Harper,1.0278095,West South Central
11733,33.303,-110.796,Arizona,Gila,0.98882437,Mountain
11734,47.859,-94.274,Minnesota,Koochiching,1.06356,West North Central
11735,31.379,-98.585,Texas,Mills,0.97007835,West South Central
11736,40.608,-116.623,Nevada,Lander,1.0947564,Mountain
11737,41.279,-78.861,Pennsylvania,Jefferson,1.0284888,Middle Atlantic
11738,28.946,-82.648,Florida,Citrus,0.9626596,South Atlantic
11739,44.837,-106.935,Wyoming,Sheridan,1.0413983,Mountain
11740,29.46,-99.508,Texas,Uvalde,0.96812874,West South Central
11741,41.807,-88.239,Illinois,DuPage,1.1167157,East North Central
11742,27.676,-81.401,Florida,Polk,0.9643767,South Atlantic
11743,38.299,-80.489,WestVirginia,Webster,0.9956609,South Atlantic
11744,31.098,-97.566,Texas,Bell,0.9598941,West South Central
11745,44.332,-98.677,SouthDakota,Beadle,1.0452259,West North Central
11746,32.335,-102.341,Texas,Andrews,1.0081468,West South Central
11747,33.977,-103.144,NewMexico,Roosevelt,1.0196882,Mountain
11748,38.84,-102.4,Colorado,Cheyenne,1.0310605,Mountain
11749,33.982,-95.662,Oklahoma,Choctaw,0.9840381,West South Central
11750,44.524,-107.188,Wyoming,Johnson,1.0416479,Mountain
11751,33.408,-85.101,Georgia,Heard,0.949431,South Atlantic
11752,46.494,-88.09,Michigan,Marquette,1.02084,East North Central
11753,26.852,-80.586,Florida,Palm Beach,0.9606623,South Atlantic
11754,42.213,-101.26,Nebraska,Cherry,1.0325762,West North Central
11755,36.115,-78.928,NorthCarolina,Durham,0.9760108,South Atlantic
11756,44.234,-98.673,SouthDakota,Beadle,1.043435,West North Central
11757,36.376,-102.577,Texas,Dallam,1.029232,West South Central
11758,45.093,-107.453,Montana,Big Horn,1.0455683,Mountain
11759,40.191,-83.519,Ohio,Champaign,0.99149257,East North Central
11760,34.565,-97.51,Oklahoma,Garvin,1.003688,West South Central
11761,41.037,-94.896,Iowa,Adams,1.0454599,West North Central
11762,46.941,-113.022,Montana,Powell,1.073501,Mountain
11763,45.952,-119.029,Oregon,Umatilla,1.0652791,Pacific
11764,42.719,-74.789,NewYork,Otsego,1.0506637,Middle Atlantic
11765,36.887,-83.027,Kentucky,Harlan,0.9579446,East South Central
11766,34.84,-93.268,Arkansas,Perry,0.9731539,West South Central
11767,38.972,-118.707,Nevada,Mineral,1.1254492,Mountain
11768,42.401,-117.993,Oregon,Malheur,1.075535,Pacific
11769,32.539,-80.689,SouthCarolina,Beaufort,0.9475512,South Atlantic
11770,45.266,-119.561,Oregon,Morrow,1.0700188,Pacific
11771,33.545,-112.829,Arizona,Maricopa,0.98056114,Mountain
11772,44.215,-99.592,SouthDakota,Hyde,1.0390472,West North Central
11773,34.898,-102.572,Texas,Deaf Smith,1.0241318,West South Central
11774,34.72,-109.755,Arizona,Apache,1.0252753,Mountain
11775,34.803,-109.905,Arizona,Navajo,1.0246514,Mountain
11776,38.859,-99.017,Kansas,Russell,1.0288447,West North Central
11777,39.214,-76.09,Maryland,Kent,1.0455161,South Atlantic
11778,46.257,-118.335,Washington,Walla Walla,1.0628405,Pacific
11779,28.967,-99.24,Texas,Frio,0.9652026,West South Central
11780,34.545,-93.279,Arkansas,Garland,0.9727041,West South Central
11781,37.617,-95.091,Kansas,Neosho,1.0179036,West North Central
11782,43.667,-101.538,SouthDakota,Jackson,1.0285485,West North Central
11783,33.19,-96.574,Texas,Collin,0.97892874,West South Central
11784,37.82,-87.172,Kentucky,Daviess,0.9808347,East South Central
11785,31.893,-94.397,Texas,Shelby,0.9589955,West South Central
11786,30.81,-95.927,Texas,Grimes,0.9450299,West South Central
11787,32.211,-100.663,Texas,Nolan,0.9911084,West South Central
11788,40.819,-116.544,Nevada,Eureka,1.0919105,Mountain
11789,31.799,-94.908,Texas,Nacogdoches,0.95699143,West South Central
11790,35.726,-98.746,Oklahoma,Custer,1.020013,West South Central
11791,43.833,-99.265,SouthDakota,Brule,1.0401245,West North Central
11792,27.234,-80.39,Florida,St. Lucie,0.9604958,South Atlantic
11793,40.525,-98.807,Nebraska,Kearney,1.0370507,West North Central
11794,34.309,-79.636,SouthCarolina,Marlboro,0.955171,South Atlantic
11795,33.261,-113.422,Arizona,Yuma,1.004687,Mountain
11796,33.102,-100.721,Texas,Kent,1.0038229,West South Central
11797,45.449,-103.274,SouthDakota,Harding,1.0316465,West North Central
11798,45.2,-108.574,Montana,Carbon,1.0526742,Mountain
11799,43.219,-117.208,Oregon,Malheur,1.0571858,Pacific
11800,44.184,-84.233,Michigan,Ogemaw,1.0122492,East North Central
11801,47.919,-121.875,Washington,Snohomish,1.0385427,Pacific
11802,31.737,-110.48,Arizona,Pima,1.0122885,Mountain
11803,45.852,-116.238,Idaho,Idaho,1.0631353,Mountain
11804,32.084,-87.225,Alabama,Wilcox,0.95260733,East South Central
11805,43.029,-106.158,Wyoming,Natrona,1.0346302,Mountain
11806,45.754,-120.899,Washington,Klickitat,1.0770892,Pacific
11807,43.466,-94.095,Iowa,Kossuth,1.0612978,West North Central
11808,37.028,-94.962,Kansas,Cherokee,1.016738,West North Central
11809,42.233,-91.31,Iowa,Jones,1.0503476,West North Central
11810,36.569,-120.277,California,Fresno,1.1404428,Pacific
11811,34.269,-113.404,Arizona,La Paz,1.0245041,Mountain
11812,40.137,-93.331,Missouri,Sullivan,1.0343966,West North Central
11813,36.361,-89.131,Tennessee,Obion,0.97849166,East South Central
11814,39.875,-112.45,Utah,Juab,1.0588754,Mountain
11815,40.307,-87.698,Illinois,Vermilion,1.0317733,East North Central
11816,34.869,-95.658,Oklahoma,Pittsburg,0.9927172,West South Central
11817,36.628,-101.373,Oklahoma,Texas,1.0278866,West South Central
11818,34.311,-113.817,Arizona,Mohave,1.0434759,Mountain
11819,30.899,-84.962,Florida,Jackson,0.95610684,South Atlantic
11820,31.733,-89.563,Mississippi,Covington,0.9609548,East South Central
11821,42.267,-99.48,Nebraska,Rock,1.0333807,West North Central
11822,32.927,-87.902,Alabama,Greene,0.95421785,East South Central
11823,47.455,-105.971,Montana,McCone,1.0485053,Mountain
11824,33.089,-87.364,Alabama,Tuscaloosa,0.9523001,East South Central
11825,33.287,-112.505,Arizona,Maricopa,0.9728766,Mountain
11826,36.723,-97.967,Oklahoma,Grant,1.0292761,West South Central
11827,36.148,-95.651,Oklahoma,Wagoner,1.0120314,West South Central
11828,37.097,-109.824,Utah,San Juan,1.0462706,Mountain
11829,42.529,-74.856,NewYork,Otsego,1.053941,Middle Atlantic
11830,43.759,-101.699,SouthDakota,Jackson,1.0273254,West North Central
11831,31.095,-88.86,Mississippi,Perry,0.95024693,East South Central
11832,43.219,-107.557,Wyoming,Fremont,1.0397676,Mountain
11833,32.085,-111.714,Arizona,Pima,0.9977841,Mountain
11834,38.341,-100.113,Kansas,Ness,1.0309955,West North Central
11835,33.136,-81.48,SouthCarolina,Allendale,0.9454027,South Atlantic
11836,40.271,-76.494,Pennsylvania,Lebanon,1.0492787,Middle Atlantic
11837,44.873,-103.048,SouthDakota,Butte,1.0252441,West North Central
11838,38.687,-83.238,Ohio,Scioto,0.97694325,East North Central
11839,36.639,-96.194,Oklahoma,Osage,1.023456,West South Central
11840,30.752,-92.287,Louisiana,Evangeline,0.9504933,West South Central
11841,43.095,-101.184,SouthDakota,Todd,1.0309024,West North Central
11842,43.334,-92.284,Iowa,Howard,1.0491618,West North Central
11843,33.55,-117.355,California,Riverside,1.1374185,Pacific
11844,48.087,-111.541,Montana,Pondera,1.0806085,Mountain
11845,36.144,-77.682,NorthCarolina,Edgecombe,0.9993582,South Atlantic
11846,36.928,-103.317,NewMexico,Union,1.0333902,Mountain
11847,33.759,-98.54,Texas,Archer,0.9994705,West South Central
11848,39.397,-91.23,Missouri,Pike,1.0340748,West North Central
11849,35.599,-106.816,NewMexico,Sandoval,1.0396923,Mountain
11850,32.098,-96.948,Texas,Ellis,0.96704423,West South Central
11851,44.733,-94.054,Minnesota,McLeod,1.0931658,West North Central
11852,39.448,-105.455,Colorado,Park,1.0278124,Mountain
11853,38.149,-104.29,Colorado,Pueblo,1.0311154,Mountain
11854,31.734,-100.124,Texas,Runnels,0.9841979,West South Central
11855,33.328,-89.682,Mississippi,Carroll,0.9638265,East South Central
11856,39.845,-98.634,Kansas,Smith,1.0333633,West North Central
11857,48.69,-108.027,Montana,Phillips,1.0625812,Mountain
11858,42.403,-85.322,Michigan,Kalamazoo,1.0063993,East North Central
11859,32.75,-80.775,SouthCarolina,Colleton,0.94685054,South Atlantic
11860,44.199,-72.682,Vermont,Washington,1.0643536,New England
11861,39.893,-109.556,Utah,Uintah,1.046284,Mountain
11862,32.755,-92.83,Louisiana,Claiborne,0.9668395,West South Central
11863,35.434,-88.417,Tennessee,Chester,0.9638573,East South Central
11864,41.861,-91.929,Iowa,Iowa,1.0465451,West North Central
11865,34.11,-89.481,Mississippi,Calhoun,0.9633243,East South Central
11866,31.952,-109.491,Arizona,Cochise,1.0203793,Mountain
11867,34.625,-99.498,Oklahoma,Jackson,1.0139223,West South Central
11868,36.097,-108.939,NewMexico,San Juan,1.0400125,Mountain
11869,37.253,-104.456,Colorado,Las Animas,1.0319068,Mountain
11870,38.669,-90.157,Illinois,Madison,1.0292962,East North Central
11871,43.094,-90.792,Wisconsin,Grant,1.0507494,East North Central
11872,31.725,-87.779,Alabama,Clarke,0.9531419,East South Central
11873,41.637,-103.275,Nebraska,Morrill,1.0313301,West North Central
11874,48.041,-98.689,NorthDakota,Ramsey,1.0455557,West North Central
11875,35.1,-91.924,Arkansas,White,0.97172695,West South Central
11876,39.123,-104.413,Colorado,El Paso,1.0286388,Mountain
11877,42.429,-103.069,Nebraska,Box Butte,1.028629,West North Central
11878,35.149,-90.586,Arkansas,Cross,0.9720193,West South Central
11879,36.435,-94.563,Arkansas,Benton,1.0100684,West South Central
